smart_12_raw,smart_184_raw,smart_187_raw,smart_189_raw,smart_190_raw,smart_192_raw,smart_194_raw,smart_197_raw,smart_198_raw,smart_199_raw,smart_1_raw,smart_242_raw,smart_4_raw,smart_7_raw,smart_9_raw
-0.037760256,-0.035232861,-0.02318687,-0.01362002,-0.982145975,-0.074196781,-0.982145975,-0.021970276,-0.021970276,-0.023835544,1.58398606,-0.686117147,-0.159620907,-0.008213011,0.070533444
-0.045437088,-0.035232861,-0.02318687,-0.01362002,1.034692635,-0.074196781,1.034692635,-0.021970276,-0.021970276,-0.023835544,0.65096452,-0.652390621,-0.195615963,-0.007916071,-0.908919766
-0.01472976,-0.035232861,-0.02318687,-0.01362002,0.02627333,-0.074196781,0.02627333,-0.021970276,-0.021970276,-0.023835544,0.040710346,-0.670496676,-0.051635738,-0.00795562,-0.958957797
0.077392223,-0.035232861,-0.02318687,0.013067652,3.303636071,0.040302256,3.303636071,-0.021970276,-0.021970276,-0.023835544,-1.010368507,1.272296985,0.380304935,-0.008253786,1.511876169
0.046684895,-0.035232861,-0.02318687,-0.01362002,0.278378156,0.116634948,0.278378156,-0.021970276,-0.021970276,-0.023835544,1.066517341,1.424012939,0.236324711,-0.008298471,1.412899845
-0.007052928,-0.035232861,-0.02318687,-0.01362002,0.530482982,-0.074196781,0.530482982,-0.021970276,-0.021970276,-0.023835544,-0.585265905,1.345899674,-0.015640682,-0.008287929,0.348217021
-0.022406592,-0.035232861,-0.02318687,-0.01362002,-0.477936323,-0.074196781,-0.477936323,-0.021970276,-0.021970276,-0.023835544,-0.191965659,-0.440304623,-0.087630795,-0.008229369,-0.493494138
-0.060790752,-0.035232861,-0.02318687,-0.01362002,0.02627333,-0.074196781,0.02627333,-0.021970276,-0.021970276,-0.023835544,0.878813799,-0.664636441,-0.267606075,-0.008291599,-0.570888125
-0.007052928,-0.035232861,-0.02318687,0.024505226,0.782587809,0.040302256,0.782587809,-0.00290481,-0.00290481,-0.023835544,-1.014021728,1.757182399,-0.015640682,-0.008279274,1.515862715
0.123453215,-0.035232861,-0.02318687,-0.000276184,1.286797461,0.00213591,1.286797461,-0.021970276,-0.021970276,-0.023835544,-0.345939058,1.214509124,0.596275272,-0.008302268,1.443692479
0.0236544,-0.035232861,-0.02318687,0.001630078,-0.730041149,-0.036030436,-0.730041149,-0.021970276,-0.021970276,-0.023835544,-0.466210898,1.468842321,0.128339542,-0.008177403,0.676076096
0.0236544,-0.035232861,-0.02318687,-0.01362002,-0.477936323,-0.074196781,-0.477936323,-0.021970276,-0.021970276,-0.023835544,0.586596679,-0.305160112,0.128339542,-0.00830704,-0.635910071
0.015977568,-0.035232861,-0.02318687,-0.01362002,0.278378156,-0.074196781,0.278378156,-0.021970276,-0.021970276,-0.023835544,-1.48839212,1.191160108,0.092344486,-0.007953069,-0.429709395
-0.01472976,-0.035232861,-0.02318687,-0.01362002,-0.225831497,-0.074196781,-0.225831497,-0.021970276,-0.021970276,-0.023835544,0.502602641,-0.460382835,-0.051635738,-0.008267747,-0.588621383
0.015977568,-0.035232861,-0.02318687,-0.01362002,1.286797461,-0.074196781,1.286797461,-0.021970276,-0.021970276,-0.023835544,1.021617809,-0.644820223,0.092344486,-0.00828194,-0.823002818
-0.022406592,-0.035232861,-0.02318687,-0.01362002,0.530482982,-0.074196781,0.530482982,-0.021970276,-0.021970276,-0.023835544,-0.054926748,-0.751489971,-0.087630795,-0.007914986,-0.958957797
0.077392223,-0.035232861,-0.02318687,-0.01362002,0.02627333,-0.074196781,0.02627333,-0.021970276,-0.021970276,-0.023835544,1.665120291,-0.724114907,0.380304935,-0.008328699,-0.064321798
-0.068467584,-0.035232861,-0.02318687,-0.01362002,-0.477936323,-0.074196781,-0.477936323,-0.021970276,-0.021970276,-0.023835544,-0.642840328,-0.752828107,-0.303601131,-0.00822551,-0.347229125
0.015977568,-0.035232861,-0.02318687,-0.01362002,-0.730041149,-0.074196781,-0.730041149,-0.021970276,-0.021970276,-0.023835544,0.891505705,-0.52535349,0.092344486,-0.008252764,-0.496655881
-0.060790752,-0.035232861,-0.02318687,-0.01362002,2.547321592,-0.074196781,2.547321592,-0.021970276,-0.021970276,-0.023835544,1.115589925,-0.565244938,-0.267606075,-0.008213409,-0.351215671
0.192544703,-0.035232861,-0.02318687,-0.004088709,-0.225831497,0.803629175,-0.225831497,-0.021970276,-0.021970276,-0.023835544,-1.465047367,3.873118235,0.920230777,-0.00798411,1.439980867
-0.05311392,-0.035232861,-0.02318687,-0.01362002,-0.225831497,-0.074196781,-0.225831497,-0.021970276,-0.021970276,-0.023835544,0.933525125,-0.402742512,-0.231611019,-0.008262959,-0.489919993
0.015977568,-0.035232861,-0.02318687,-0.01362002,-0.982145975,-0.074196781,-0.982145975,-0.021970276,-0.021970276,-0.023835544,1.403690819,-0.987109636,0.092344486,-0.008166193,-1.644918712
-0.01472976,-0.035232861,-0.02318687,-0.01362002,-1.738460454,-0.036030436,-1.738460454,-0.021970276,-0.021970276,-0.023835544,-0.700357584,-0.603973021,-0.051635738,-0.008279755,-0.641133822
-0.045437088,-0.035232861,-0.02318687,0.014973915,2.547321592,-0.036030436,2.547321592,-0.021970276,-0.021970276,-0.023835544,1.140735541,0.096805228,-0.195615963,-0.008270457,1.388568165
-0.060790752,-0.035232861,-0.02318687,-0.01362002,-0.982145975,-0.074196781,-0.982145975,-0.021970276,-0.021970276,-0.023835544,1.241241896,-0.662990706,-0.267606075,-0.008220089,-0.500367494
-0.060790752,-0.035232861,-0.02318687,-0.01362002,-0.730041149,-0.074196781,-0.730041149,-0.021970276,-0.021970276,-0.023835544,0.23343979,-0.464591695,-0.267606075,-0.00818861,0.301478201
0.031331232,-0.035232861,-0.02318687,-0.009807496,-1.738460454,-0.036030436,-1.738460454,-0.021970276,-0.021970276,-0.023835544,-0.607093246,2.053063061,0.164334598,-0.00825199,1.523835808
-0.076144416,-0.035232861,-0.02318687,-0.01362002,-0.730041149,-0.074196781,-0.730041149,-0.021970276,-0.021970276,-0.023835544,-1.04468438,-0.733697914,-0.339596187,-0.008255499,-0.599343818
-0.037760256,-0.035232861,-0.02318687,-0.01362002,-1.738460454,-0.074196781,-1.738460454,-0.021970276,-0.021970276,-0.023835544,0.099275318,-0.710529401,-0.159620907,-0.008209616,0.073557721
-0.045437088,-0.035232861,-0.02318687,-0.01362002,-0.477936323,-0.074196781,-0.477936323,-0.021970276,-0.021970276,-0.023835544,1.300988992,-0.492696468,-0.195615963,-0.008300696,-0.635222736
-0.01472976,-0.035232861,-0.02318687,-0.01362002,-0.730041149,-0.074196781,-0.730041149,-0.021970276,-0.021970276,-0.023835544,1.059089191,-0.685555334,-0.051635738,-0.008317863,-0.725538632
-0.022406592,-0.035232861,-0.02318687,-0.01362002,-0.982145975,-0.074196781,-0.982145975,-0.021970276,-0.021970276,-0.023835544,-0.386533396,-0.714020159,-0.087630795,-0.00797374,-0.7056059
0.092745887,-0.035232861,-0.02318687,-0.01362002,0.530482982,-0.074196781,0.530482982,-0.021970276,-0.021970276,-0.023835544,-1.614134038,0.794052952,0.452295047,-0.008326476,0.301203267
0.161837375,-0.035232861,-0.02318687,-0.01362002,-0.982145975,0.116634948,-0.982145975,-0.021970276,-0.021970276,-0.023835544,0.124100846,2.505651299,0.812245609,-0.008243713,1.821039716
-0.01472976,-0.035232861,-0.02318687,-0.01362002,0.02627333,-0.074196781,0.02627333,-0.021970276,-0.021970276,-0.023835544,0.93588325,-0.628048717,-0.051635738,-0.008252337,-0.500367494
0.077392223,-0.035232861,-0.02318687,-0.01362002,-0.225831497,-0.074196781,-0.225831497,-0.021970276,-0.021970276,-0.023835544,0.760407475,-0.567972971,0.380304935,-0.00831145,-0.064321798
0.015977568,-0.035232861,-0.02318687,-0.01362002,-0.982145975,-0.074196781,-0.982145975,-0.021970276,-0.021970276,-0.023835544,1.041816694,1.709012706,0.128339542,-0.008190557,0.301890603
-0.045437088,-0.035232861,-0.02318687,-0.01362002,2.547321592,-0.074196781,2.547321592,-0.021970276,-0.021970276,-0.023835544,1.705839511,-0.866908826,-0.195615963,-0.008266347,-0.406752387
0.008300736,-0.035232861,-0.02318687,-0.011713758,0.278378156,0.116634948,0.278378156,-0.021970276,-0.021970276,-0.023835544,-0.201309118,-0.447711562,0.05634943,-0.007964502,0.033692257
0.000623904,-0.035232861,-0.02318687,-0.002182446,2.547321592,0.078468602,2.547321592,-0.021970276,-0.021970276,-0.023835544,-1.22022356,1.349823905,0.020354374,-0.008283541,1.367123295
-0.030083424,-0.035232861,-0.02318687,-0.01362002,0.02627333,-0.074196781,0.02627333,-0.021970276,-0.021970276,-0.023835544,0.357070851,1.590336862,-0.123625851,-0.007952134,1.166833705
-0.076144416,-0.035232861,-0.02318687,-0.01362002,2.04311194,-0.074196781,2.04311194,-0.021970276,-0.021970276,-0.023835544,0.588276744,-0.715628264,-0.339596187,-0.008227613,-0.407577189
-0.060790752,-0.035232861,-0.02318687,-0.01362002,-0.477936323,-0.074196781,-0.477936323,-0.021970276,-0.021970276,-0.023835544,-1.628942697,-0.71476724,-0.267606075,-0.008227841,-0.030917288
-0.007052928,-0.035232861,-0.02318687,-0.01362002,-0.225831497,-0.074196781,-0.225831497,-0.021970276,-0.021970276,-0.023835544,0.230264318,1.775403874,-0.015640682,-0.008297555,0.295567115
0.077392223,-0.035232861,-0.02318687,-0.01362002,-0.225831497,-0.074196781,-0.225831497,-0.021970276,-0.021970276,-0.023835544,1.537077416,0.516706217,0.380304935,-0.007960414,-0.402215972
-0.05311392,-0.035232861,-0.02318687,-0.01362002,-0.477936323,-0.074196781,-0.477936323,-0.021970276,-0.021970276,-0.023835544,-0.280436051,-0.358248334,-0.231611019,-0.008315288,-0.631511123
-0.037760256,-0.035232861,-0.02318687,-0.01362002,0.02627333,-0.036030436,0.02627333,-0.021970276,-0.021970276,-0.023835544,0.806530645,-0.778135877,-0.159620907,-0.008279974,-0.496793349
-0.05311392,-0.035232861,-0.02318687,-0.01362002,-1.234250802,-0.036030436,-1.234250802,-0.021970276,-0.021970276,-0.023835544,-1.013134511,-0.792033754,-0.231611019,-0.008242672,-0.024181399
0.154160543,-0.035232861,-0.02318687,-0.004088709,1.286797461,0.00213591,1.286797461,-0.021970276,-0.021970276,-0.023835544,-0.492660799,1.17500619,0.740255497,-0.008246323,1.627073613
0.015977568,-0.035232861,-0.02318687,-0.000276184,-0.982145975,0.040302256,-0.982145975,-0.021970276,-0.021970276,-0.023835544,1.647584193,2.048411456,0.092344486,-0.008248639,1.625011607
-0.068467584,-0.035232861,-0.02318687,-0.01362002,-0.730041149,-0.074196781,-0.730041149,-0.021970276,-0.021970276,-0.023835544,-1.56325163,-0.587861021,-0.303601131,-0.008347686,-0.935588387
0.100422719,-0.035232861,-0.02318687,-0.007901233,0.530482982,0.269300332,0.530482982,-0.021970276,-0.021970276,-0.023835544,0.604718396,0.813476262,0.488290104,-0.008165503,1.831899618
-0.060790752,-0.035232861,-0.02318687,-0.01362002,-1.234250802,-0.074196781,-1.234250802,-0.021970276,-0.021970276,-0.023835544,-1.287561345,-0.630028731,-0.267606075,-0.008233267,-0.231069411
-0.030083424,-0.035232861,-0.02318687,-0.01362002,-0.730041149,-0.074196781,-0.730041149,-0.021970276,-0.021970276,-0.023835544,-1.644154245,-0.264349607,-0.087630795,-0.008209421,-0.495831079
-0.060790752,-0.035232861,-0.02318687,-0.01362002,-0.477936323,-0.074196781,-0.477936323,-0.021970276,-0.021970276,-0.023835544,-1.256003082,-0.578491871,-0.267606075,-0.008289523,-0.593295265
-0.01472976,-0.035232861,-0.02318687,-0.01362002,-0.730041149,-0.074196781,-0.730041149,-0.021970276,-0.021970276,-0.023835544,-0.998971472,-0.588515713,-0.051635738,-0.00833335,-0.642371026
0.069715391,-0.035232861,-0.02318687,0.001630078,0.02627333,0.078468602,0.02627333,-0.021970276,-0.021970276,-0.023835544,-1.507210952,1.642970506,0.344309879,-0.008255064,1.510226564
-0.083821248,-0.035232861,-0.02318687,-0.01362002,-0.225831497,-0.074196781,-0.225831497,-0.021970276,-0.021970276,-0.023835544,-0.002973827,-0.686546209,-0.375591244,-0.008212521,-0.381733371
-0.068467584,-0.035232861,-0.02318687,-0.01362002,-0.225831497,-0.074196781,-0.225831497,-0.021970276,-0.021970276,-0.023835544,1.683504589,-0.612092859,-0.303601131,-0.008217918,-0.346954191
0.046684895,-0.035232861,-0.02318687,0.047380374,1.791007114,0.040302256,1.791007114,-0.021970276,-0.021970276,-0.023835544,-1.134415161,1.612410377,0.236324711,-0.008204358,1.638758318
0.192544703,-0.035232861,-0.02318687,-0.004088709,0.530482982,0.689130137,0.530482982,-0.021970276,-0.021970276,-0.023835544,-1.172084018,1.217893463,0.920230777,-0.008215663,0.557441974
-0.01472976,-0.035232861,-0.02318687,-0.01362002,-0.477936323,0.078468602,-0.477936323,-0.021970276,-0.021970276,-0.023835544,-0.557999338,0.975517178,-0.051635738,-0.00822202,0.68446159
-0.060790752,-0.035232861,-0.02318687,-0.01362002,-0.225831497,-0.074196781,-0.225831497,-0.021970276,-0.021970276,-0.023835544,1.449297107,-0.359201021,-0.267606075,-0.008288453,-0.635222736
-0.045437088,-0.035232861,0.868897462,-0.01362002,1.034692635,-0.074196781,1.034692635,-0.00290481,-0.00290481,-0.023835544,-1.191062327,-0.492142414,-0.195615963,-0.008347866,-0.908919766
0.169514207,-0.035232861,-0.02318687,-0.01362002,1.034692635,0.19296764,1.034692635,-0.021970276,-0.021970276,-0.023835544,-1.0429518,3.366529527,0.812245609,-0.008231464,1.894309689
-0.045437088,-0.035232861,-0.02318687,-0.01362002,1.286797461,-0.074196781,1.286797461,-0.021970276,-0.021970276,-0.023835544,-1.358276272,-0.55311868,-0.195615963,-0.007901773,-0.909607102
-0.060790752,-0.035232861,-0.02318687,-0.01362002,0.782587809,-0.074196781,0.782587809,-0.021970276,-0.021970276,-0.023835544,-0.874016503,-0.638823427,-0.267606075,-0.007928904,-0.909744569
0.085069055,-0.035232861,-0.02318687,-0.01362002,-0.982145975,-0.074196781,-0.982145975,-0.021970276,-0.021970276,-0.023835544,0.667508028,-0.42086951,0.52428516,-0.007954451,-0.184330591
-0.05311392,-0.035232861,-0.02318687,-0.01362002,-0.225831497,-0.074196781,-0.225831497,-0.021970276,-0.021970276,-0.023835544,-0.342204283,-0.569390093,-0.231611019,-0.008331532,-0.936550657
0.008300736,-0.035232861,-0.02318687,-0.002182446,1.034692635,0.00213591,1.034692635,-0.021970276,-0.021970276,-0.023835544,-0.752610971,0.461215426,0.05634943,-0.00822485,0.627687671
-0.060790752,-0.035232861,-0.02318687,-0.01362002,-1.234250802,-0.074196781,-1.234250802,-0.021970276,-0.021970276,-0.023835544,-0.170973246,-0.559465374,-0.267606075,-0.008211934,0.069708642
-0.060790752,-0.035232861,-0.02318687,-0.01362002,0.02627333,-0.074196781,0.02627333,-0.021970276,-0.021970276,-0.023835544,-0.909125564,-0.806188384,-0.267606075,-0.008311832,-0.569650921
-0.068467584,-0.035232861,-0.02318687,-0.01362002,-0.730041149,-0.074196781,-0.730041149,-0.021970276,-0.021970276,-0.023835544,-1.060331598,-0.730303513,-0.303601131,-0.008340594,-0.823140285
0.062038559,-0.035232861,-0.02318687,-0.002182446,0.278378156,0.19296764,0.278378156,-0.021970276,-0.021970276,-0.023835544,-1.174618973,1.539929933,0.308314823,-0.008209769,1.635596575
0.054361727,-0.035232861,-0.02318687,-0.011713758,1.034692635,0.154801294,1.034692635,-0.021970276,-0.021970276,-0.023835544,0.09444224,2.20934999,0.272319767,-0.008206549,1.55902739
-0.01472976,-0.035232861,-0.02318687,-0.01362002,-0.477936323,-0.074196781,-0.477936323,-0.021970276,-0.021970276,-0.023835544,-1.574158438,-0.461138282,-0.051635738,-0.008229268,-0.635360203
0.046684895,-0.035232861,-0.02318687,-0.011713758,1.791007114,0.19296764,1.791007114,-0.021970276,-0.021970276,-0.023835544,-1.328726896,2.06282619,0.236324711,-0.008227266,1.555315778
0.015977568,-0.035232861,-0.02318687,-0.01362002,1.538902287,-0.074196781,1.538902287,-0.021970276,-0.021970276,-0.023835544,-0.673808209,-0.579661959,0.092344486,-0.007919302,-0.9091947
0.031331232,-0.035232861,-0.02318687,-0.002182446,0.02627333,0.154801294,0.02627333,-0.021970276,-0.021970276,-0.023835544,0.565449667,2.309815884,0.164334598,-0.008100619,0.721440245
0.062038559,-0.035232861,-0.02318687,0.001630078,0.02627333,0.19296764,0.02627333,-0.021970276,-0.021970276,-0.023835544,0.244275366,1.775707253,0.308314823,-0.008223722,1.638895785
0.100422719,-0.035232861,-0.02318687,0.001630078,0.02627333,0.345633024,0.02627333,-0.021970276,-0.021970276,-0.023835544,1.68555238,1.818783982,0.488290104,-0.008211661,1.571399431
0.0236544,-0.035232861,-0.02318687,-0.01362002,1.791007114,-0.036030436,1.791007114,-0.021970276,-0.021970276,-0.023835544,1.640142205,0.790915684,0.128339542,-0.00830112,0.367050016
-0.068467584,-0.035232861,-0.02318687,-0.01362002,-0.477936323,-0.074196781,-0.477936323,-0.021970276,-0.021970276,-0.023835544,0.222143704,-0.54644065,-0.303601131,-0.008313301,-0.822452949
-0.022406592,-0.035232861,-0.02318687,-0.01362002,1.286797461,-0.074196781,1.286797461,-0.021970276,-0.021970276,-0.023835544,0.070592061,-0.65168726,-0.087630795,-0.00791886,-0.910981773
0.039008064,-0.035232861,-0.02318687,-0.011713758,0.782587809,0.078468602,0.782587809,-0.021970276,-0.021970276,-0.023835544,-0.504488625,0.601681542,0.200329655,-0.007904109,1.694844902
-0.022406592,-0.035232861,-0.02318687,-0.01362002,0.530482982,-0.074196781,0.530482982,-0.021970276,-0.021970276,-0.023835544,1.228175345,-0.60751708,-0.087630795,-0.007923162,-0.909332167
-0.045437088,-0.035232861,-0.02318687,-0.01362002,-0.225831497,-0.074196781,-0.225831497,-0.021970276,-0.021970276,-0.023835544,-0.386389459,-0.802790139,-0.195615963,-0.008194331,0.300790866
-0.007052928,-0.035232861,-0.02318687,-0.01362002,0.278378156,-0.074196781,0.278378156,-0.021970276,-0.021970276,-0.023835544,-1.316330465,0.829009369,-0.015640682,-0.008285867,0.353578239
-0.030083424,-0.035232861,-0.02318687,-0.01362002,0.02627333,-0.074196781,0.02627333,-0.021970276,-0.021970276,-0.023835544,-0.914305498,-0.713681598,-0.123625851,-0.008010925,-0.686085569
-0.007052928,-0.035232861,-0.02318687,-0.01362002,-0.730041149,-0.074196781,-0.730041149,-0.021970276,-0.021970276,-0.023835544,1.671597818,1.096581602,-0.015640682,-0.007945884,-0.430121797
-0.01472976,-0.035232861,-0.02318687,-0.01362002,1.286797461,-0.036030436,1.286797461,-0.021970276,-0.021970276,-0.023835544,-0.760559291,-0.395556957,-0.051635738,-0.008347544,-0.9091947
-0.030083424,-0.035232861,-0.02318687,-0.01362002,-0.730041149,-0.074196781,-0.730041149,-0.021970276,-0.021970276,-0.023835544,0.944857508,-0.476385385,-0.123625851,-0.008295803,-0.52153743
-0.068467584,-0.035232861,-0.02318687,-0.01362002,-1.234250802,-0.074196781,-1.234250802,-0.021970276,-0.021970276,-0.023835544,-1.447268083,-0.65202096,-0.303601131,-0.008240299,-0.175945097
-0.045437088,-0.035232861,-0.02318687,-0.01362002,-0.225831497,-0.074196781,-0.225831497,-0.021970276,-0.021970276,-0.023835544,1.104814123,-1.040639396,-0.195615963,-0.008266191,-2.409235884
0.046684895,-0.035232861,-0.02318687,-0.01362002,0.02627333,-0.074196781,0.02627333,-0.021970276,-0.021970276,-0.023835544,-0.562971817,1.148349556,0.236324711,-0.008326215,0.494894435
-0.022406592,-0.035232861,-0.02318687,-0.01362002,0.530482982,-0.074196781,0.530482982,-0.021970276,-0.021970276,-0.023835544,-0.452842294,-0.381969848,-0.087630795,-0.008321817,-0.91015697
-0.060790752,-0.035232861,-0.02318687,-0.01362002,-1.234250802,-0.074196781,-1.234250802,-0.021970276,-0.021970276,-0.023835544,-1.414000492,-0.19393815,-0.159620907,-0.00833044,-0.216085495
-0.01472976,-0.035232861,-0.02318687,-0.01362002,2.547321592,-0.074196781,2.547321592,-0.021970276,-0.021970276,-0.023835544,-1.553243722,-0.793032229,-0.051635738,-0.008254187,-0.444555844
0.039008064,-0.035232861,0.422855296,-0.01362002,-0.477936323,-0.074196781,-0.477936323,1.674856214,1.674856214,-0.023835544,-0.709784071,-0.616797552,0.200329655,-0.008332045,-0.951122171
-0.022406592,-0.035232861,1.215819147,-0.01362002,2.799426419,-0.074196781,2.799426419,0.149618919,0.149618919,-0.023835544,0.605784373,-0.763598193,-0.087630795,-0.00794727,-1.008995828
-0.037760256,-0.035232861,-0.02318687,0.01116139,0.782587809,0.040302256,0.782587809,-0.021970276,-0.021970276,-0.023835544,1.325845258,0.11883373,-0.159620907,-0.008328753,1.335093456
-0.007052928,-0.035232861,-0.02318687,-0.01362002,-1.234250802,-0.074196781,-1.234250802,-0.021970276,-0.021970276,-0.023835544,-0.027008549,-0.36417398,-0.015640682,-0.008242679,-0.490882263
